series_model,dealer,category,cars,manager,zone,date,month,state,city,qty_sold,sold_price,car_insurance,state_tax,consumer_family_status,consumer_profession,any_other_brand_preferred,year,month_num,total_revenue,total_cost_per_unit,total_cost,net_revenue,price_tier
PRIMUS,NIKE,LUXURY,PUNTO,RAJAT MRIG,EAST,2019-08-29,Aug,PB,PATIALA,2,446565,49122.15,13396.95,GIFT,STUDENT,NO,2019,8,893130,62519.100000000006,125038.20000000001,768091.8,Premium
PRIMUS,AUTOCAT,LUXURY,BEATLE,RAJAT MRIG,SOUTH,2019-03-14,Mar,KEA,KOLLAM,12,227700,36432.0,2277.0,SPOUSE,STUDENT,YES,2019,3,2732400,38709.0,464508.0,2267892.0,Budget
PRIMUS,AUTOCAT,BASIC,SANTRO,RAJAT MRIG,SOUTH,2019-03-26,Mar,KTK,BIDAR,17,230000,16100.0,4600.0,FAMILY,STUDENT,YES,2019,3,3910000,20700.0,351900.0,3558100.0,Budget
PRIMUS,NIKE,LUXURY,ALTO,RAJAT MRIG,SOUTH,2019-02-08,Feb,CHD,SECTOR 5,18,341014,23870.98,6820.28,FAMILY,SELF EMPLOYEED,NO,2019,2,6138252,30691.26,552442.6799999999,5585809.32,Mid-Range
PRIMUS,NIKE,BASIC,ALTO,RAJAT MRIG,WEST,2019-08-31,Aug,DL,DWARKA,66,222010,10212.46,816.9968,FAMILY,SELF EMPLOYEED,YES,2019,8,14652660,11029.4568,727944.1488,13924715.8512,Budget
PRIMUS,BULWARD,SUPER,BEAT,RAJAT MRIG,WEST,2019-11-05,Nov,PB,PATIALA,44,422047,46425.17,12661.41,FAMILY,SELF EMPLOYEED,YES,2019,11,18570068,59086.58,2599809.52,15970258.48,Premium
PRIMUS,NIKE,BASIC,US18,RAJAT MRIG,SOUTH,2019-02-18,Feb,RAJ,JODHPUR,12,784020,15680.4,313.608,FAMILY,SELF EMPLOYEED,NO,2019,2,9408240,15994.008,191928.096,9216311.904,Premium
PRIMUS,MITUSHI,LUXURY,MARUTI 800,RAJAT MRIG,SOUTH,2019-01-01,Jan,RAJ,JAIPUR,13,204020,4080.4,81.608,FAMILY,SELF EMPLOYEED,YES,2019,1,2652260,4162.008,54106.104,2598153.896,Budget
PRIMUS,AUTOCAT,BASIC,BEATLE,RAJAT MRIG,WEST,2019-06-06,Jun,KTK,BIDAR,2,230000,16100.0,4600.0,FAMILY,SELF EMPLOYEED,NO,2019,6,460000,20700.0,41400.0,418600.0,Budget
KLV,NIKE,LUXURY,ALTO,RAJAT MRIG,NORTH,2019-01-11,Jan,RAJ,JAIPUR,18,214020,4280.4,85.608,FAMILY,JOB,NO,2019,1,3852360,4366.008,78588.144,3773771.856,Budget
KLV,BULWARD,LUXURY,ALTO,RAJAT MRIG,EAST,2019-01-25,Jan,PB,LUDHIYANA,19,249734,27470.74,7492.02,SPOUSE,BUSINESS,YES,2019,1,4744946,34962.76,664292.4400000001,4080653.56,Budget
KLV,NIKE,LUXURY,ALTO,RAJAT MRIG,NORTH,2019-03-08,Mar,RAJ,BIKANER,33,214020,4280.4,85.608,FAMILY,STUDENT,NO,2019,3,7062660,4366.008,144078.264,6918581.736,Budget
KLV,NIKE,SUPER,ALTO,RAJAT MRIG,NORTH,2019-05-03,May,HR,SONIPAT,11,296080,34345.28,1717.264,GIFT,BUSINESS,YES,2019,5,3256880,36062.544,396687.984,2860192.016,Mid-Range
KLV,NIKE,LUXURY,ALTO,RAJAT MRIG,WEST,2019-06-28,Jun,DL,CP,12,222010,10212.46,816.9968,GIFT,JOB,YES,2019,6,2664120,11029.4568,132353.4816,2531766.5184,Budget
KLV,MITUSHI,BASIC,ALTO,RAJAT MRIG,SOUTH,2019-02-08,Feb,CHD,SECTOR 5,55,421813,29526.91,8436.26,FAMILY,SELF EMPLOYEED,NO,2019,2,23199715,37963.17,2087974.3499999999,21111740.65,Premium
KLV,MITUSHI,EXTRA CLASS,ALTO,RAJAT MRIG,WEST,2019-07-24,Jul,AP,HYDERABAD,55,315400,37848.0,3154.0,GIFT,JOB,YES,2019,7,17347000,41002.0,2255110.0,15091890.0,Mid-Range
KLV,NIKE,BASIC,US18,RAJAT MRIG,EAST,2019-03-11,Mar,CHD,SECTOR 1,8,812117,56848.19,16242.34,FAMILY,BUSINESS,YES,2019,3,6496936,73090.53,584724.24,5912211.76,Premium
KLV,NIKE,SUPER,PUNTO,RAJAT MRIG,WEST,2019-06-06,Jun,KTK,BGLORE,2,350000,24500.0,7000.0,FAMILY,BUSINESS,NO,2019,6,700000,31500.0,63000.0,637000.0,Mid-Range
KLV,BULWARD,LUXURY,PUNTO,RAJAT MRIG,SOUTH,2019-10-10,Oct,PB,PATIALA,14,446565,49122.15,13396.95,SINGLE,JOB,YES,2019,10,6251910,62519.100000000006,875267.4000000001,5376642.6,Premium
KLV,AUTOCAT,LUXURY,MARUTI 800,RAJAT MRIG,SOUTH,2019-02-12,Feb,PB,PATIALA,9,316877,34856.47,9506.31,FAMILY,STUDENT,YES,2019,2,2851893,44362.78,399265.02,2452627.98,Mid-Range
KLV,AUTOCAT,SUPER,MARUTI 800,RAJAT MRIG,WEST,2019-04-28,Apr,DL,CP,9,212010,9752.46,780.1968,SINGLE,JOB,YES,2019,4,1908090,10532.656799999999,94793.91119999999,1813296.0888,Budget
KLV,AUTOCAT,LUXURY,BEATLE,RAJAT MRIG,SOUTH,2019-01-17,Jan,PB,LUDHIYANA,14,249734,27470.74,7492.02,GIFT,BUSINESS,YES,2019,1,3496276,34962.76,489478.64,3006797.36,Budget
KLV,AUTOCAT,LUXURY,BEATLE,RAJAT MRIG,SOUTH,2019-05-09,May,HR,KAITHAL,2,296080,34345.28,1717.264,SPOUSE,BUSINESS,YES,2019,5,592160,36062.544,72125.088,520034.912,Mid-Range
KLV,BULWARD,SUPER,HAWK,RAJAT MRIG,WEST,2019-09-29,Sep,HR,PANIPAT,11,296080,34345.28,1717.264,SINGLE,BUSINESS,NO,2019,9,3256880,36062.544,396687.984,2860192.016,Mid-Range
KLV,BULWARD,SUPER,HAWK,RAJAT MRIG,NORTH,2019-11-17,Nov,KTK,AJAYPURA,21,230000,16100.0,4600.0,SINGLE,JOB,YES,2019,11,4830000,20700.0,434700.0,4395300.0,Budget
TESS,AUTOCAT,LUXURY,US18,RAJAT MRIG,SOUTH,2019-06-10,Jun,KTK,AJAYPURA,7,800000,56000.0,16000.0,FAMILY,SELF EMPLOYEED,YES,2019,6,5600000,72000.0,504000.0,5096000.0,Premium
TESS,AUTOCAT,BASIC,US18,RAJAT MRIG,SOUTH,2019-10-28,Oct,KEA,KOLLAM,13,797700,127632.0,7977.0,SINGLE,BUSINESS,NO,2019,10,10370100,135609.0,1762917.0,8607183.0,Premium
ELECTRA,AUTOCAT,LUXURY,PUNTO,RAJAT MRIG,SOUTH,2019-01-07,Jan,HR,SONIPAT,14,397405,46098.98,2304.949,FAMILY,BUSINESS,NO,2019,1,5563670,48403.929000000004,677655.006,4886014.994,Mid-Range
TESS,AUTOCAT,SUPER,PUNTO,RAJAT MRIG,SOUTH,2019-04-01,Apr,AP,HYDERABAD,2,345400,41448.0,3454.0,FAMILY,JOB,NO,2019,4,690800,44902.0,89804.0,600996.0,Mid-Range
ELECTRA,BULWARD,SUPER,HAWK,RAJAT MRIG,NORTH,2019-05-13,May,KEA,KOCHI,21,227700,36432.0,2277.0,FAMILY,JOB,NO,2019,5,4781700,38709.0,812889.0,3968811.0,Budget
TESS,NIKE,SUPER,HAWK,RAJAT MRIG,SOUTH,2019-08-11,Aug,KEA,KOCHI,12,227700,36432.0,2277.0,GIFT,JOB,YES,2019,8,2732400,38709.0,464508.0,2267892.0,Budget
TESS,NIKE,SUPER,SANTRO,RAJAT MRIG,SOUTH,2019-05-15,May,KTK,AJAYPURA,23,320000,22400.0,6400.0,SINGLE,STUDENT,YES,2019,5,7360000,28800.0,662400.0,6697600.0,Mid-Range
TESS,NIKE,LUXURY,SANTRO,RAJAT MRIG,SOUTH,2019-07-10,Jul,KTK,BGLORE,33,320000,22400.0,6400.0,SINGLE,BUSINESS,YES,2019,7,10560000,28800.0,950400.0,9609600.0,Mid-Range
ELECTRA,AUTOCAT,BASIC,SANTRO,RAJAT MRIG,WEST,2019-10-16,Oct,PB,PATIALA,54,395352,43488.72,11860.56,SINGLE,BUSINESS,YES,2019,10,21349008,55349.28,2988861.12,18360146.88,Mid-Range
TESS,AUTOCAT,BASIC,SANTRO,RAJAT MRIG,SOUTH,2019-11-13,Nov,HR,AMBALA,45,337290,39125.64,1956.282,SINGLE,JOB,YES,2019,11,15178050,41081.922,1848686.49,13329363.51,Mid-Range
ELECTRA,AUTOCAT,LUXURY,SANTRO,RAJAT MRIG,NORTH,2019-01-29,Jan,PB,AMR,16,249734,27470.74,7492.02,SINGLE,BUSINESS,YES,2019,1,3995744,34962.76,559404.16,3436339.84,Budget
KLV,NIKE,SUPER,SANTRO,RAJAT MRIG,NORTH,2019-01-11,Jan,RAJ,JAIPUR,44,304020,6080.4,121.608,FAMILY,JOB,NO,2019,1,13376880,6202.008,272888.352,13103991.648,Mid-Range
KLV,BULWARD,BASIC,SANTRO,RAJAT MRIG,EAST,2019-01-25,Jan,PB,LUDHIYANA,33,395352,43488.72,11860.56,SPOUSE,BUSINESS,YES,2019,1,13046616,55349.28,1826526.24,11220089.76,Mid-Range
KLV,AUTOCAT,BASIC,SANTRO,RAJAT MRIG,SOUTH,2019-04-05,Apr,AP,VIZAG,45,315400,37848.0,3154.0,GIFT,BUSINESS,NO,2019,4,14193000,41002.0,1845090.0,12347910.0,Mid-Range
KLV,NIKE,SUPER,SANTRO,RAJAT MRIG,NORTH,2019-06-12,Jun,DL,DWARKA,0,312010,14352.46,1148.1968,SINGLE,BUSINESS,YES,2019,6,0,15500.656799999999,0.0,0.0,Mid-Range
KLV,AUTOCAT,LUXURY,SANTRO,RAJAT MRIG,NORTH,2019-08-07,Aug,PB,PATIALA,25,395352,43488.72,11860.56,SINGLE,JOB,NO,2019,8,9883800,55349.28,1383732.0,8500068.0,Mid-Range
KLV,MITUSHI,LUXURY,SANTRO,RAJAT MRIG,WEST,2019-08-21,Aug,PB,PATIALA,66,395352,43488.72,11860.56,SINGLE,BUSINESS,YES,2019,8,26093232,55349.28,3653052.48,22440179.52,Mid-Range
KLV,BULWARD,SUPER,SANTRO,RAJAT MRIG,WEST,2019-12-09,Dec,KEA,KOLLAM,55,317700,50832.0,3177.0,SINGLE,BUSINESS,YES,2019,12,17473500,54009.0,2970495.0,14503005.0,Mid-Range
KLV,NIKE,BASIC,SANTRO,RAJAT MRIG,WEST,2019-05-09,May,HR,AMBALA,17,296080,34345.28,1717.264,FAMILY,BUSINESS,NO,2019,5,5033360,36062.544,613063.248,4420296.752,Mid-Range
KLV,NIKE,BASIC,SANTRO,RAJAT MRIG,NORTH,2019-06-06,Jun,KTK,UDUPAI,22,230000,16100.0,4600.0,SINGLE,STUDENT,YES,2019,6,5060000,20700.0,455400.0,4604600.0,Budget
KLV,NIKE,BASIC,SANTRO,RAJAT MRIG,WEST,2019-07-04,Jul,AP,TENALI,13,345400,41448.0,3454.0,FAMILY,JOB,YES,2019,7,4490200,44902.0,583726.0,3906474.0,Mid-Range
KLV,NIKE,LUXURY,SANTRO,RAJAT MRIG,NORTH,2019-09-26,Sep,KEA,KOLLAM,19,227700,36432.0,2277.0,SINGLE,BUSINESS,YES,2019,9,4326300,38709.0,735471.0,3590829.0,Budget
PRIMUS,AUTOCAT,SUPER,ALTO,RANJIT SINGH,EAST,2018-01-17,Jan,ASM,GUWATI,3,231802,27816.24,2225.2992,FAMILY,BUSINESS,NO,2018,1,695406,30041.539200000003,90124.61760000001,605281.3824,Budget
PRIMUS,NIKE,BASIC,ALTO,RANJIT SINGH,SOUTH,2019-03-28,Mar,HR,PANIPAT,5,296080,34345.28,1717.264,FAMILY,BUSINESS,YES,2019,3,1480400,36062.544,180312.72,1300087.28,Mid-Range
PRIMUS,AUTOCAT,BASIC,ALTO,RANJIT SINGH,EAST,2019-05-09,May,KEA,KOCHI,4,227700,36432.0,2277.0,SPOUSE,BUSINESS,YES,2019,5,910800,38709.0,154836.0,755964.0,Budget
PRIMUS,AUTOCAT,LUXURY,ALTO,RANJIT SINGH,SOUTH,2019-06-06,Jun,CHD,SECTOR 29,4,341014,23870.98,6820.28,SINGLE,BUSINESS,YES,2019,6,1364056,30691.26,122765.04,1241290.96,Mid-Range
PRIMUS,NIKE,EXTRA CLASS,ALTO,RANJIT SINGH,WEST,2019-07-18,Jul,DL,DWARKA,2,222010,10212.46,816.9968,FAMILY,BUSINESS,NO,2019,7,444020,11029.4568,22058.9136,421961.08640000003,Budget
PRIMUS,BULWARD,BASIC,ALTO,RANJIT SINGH,SOUTH,2019-09-14,Sep,HR,PANIPAT,5,296080,34345.28,1717.264,SPOUSE,BUSINESS,YES,2019,9,1480400,36062.544,180312.72,1300087.28,Mid-Range
PRIMUS,NIKE,SUPER,ALTO,RANJIT SINGH,NORTH,2019-10-26,Oct,DL,DWARKA,4,222010,10212.46,816.9968,FAMILY,BUSINESS,NO,2019,10,888040,11029.4568,44117.8272,843922.1728000001,Budget
PRIMUS,NIKE,LUXURY,ALTO,RANJIT SINGH,SOUTH,2019-11-23,Nov,ASM,GUWATI,4,231802,27816.24,2225.2992,FAMILY,BUSINESS,NO,2019,11,927208,30041.539200000003,120166.15680000001,807041.8432,Budget
PRIMUS,AUTOCAT,SUPER,SANTRO,RANJIT SINGH,NORTH EAST,2019-01-17,Jan,ASM,GUWATI,10,321134,38536.08,3082.8864,FAMILY,BUSINESS,NO,2019,1,3211340,41618.966400000005,416189.66400000005,2795150.336,Mid-Range
PRIMUS,MITUSHI,BASIC,SANTRO,RANJIT SINGH,NORTH,2019-10-22,Oct,PB,PATIALA,3,395352,43488.72,11860.56,SINGLE,BUSINESS,YES,2019,10,1186056,55349.28,166047.84,1020008.16,Mid-Range
PRIMUS,MITUSHI,BASIC,SANTRO,RANJIT SINGH,SOUTH,2019-11-05,Nov,PB,AMR,4,395352,43488.72,11860.56,GIFT,BUSINESS,YES,2019,11,1581408,55349.28,221397.12,1360010.88,Mid-Range
PRIMUS,BULWARD,BASIC,BEAT,RANJIT SINGH,WEST,2019-01-07,Jan,ASM,GUWATI,10,351676,42201.12,3376.0896,GIFT,BUSINESS,YES,2019,1,3516760,45577.2096,455772.096,3060987.904,Mid-Range
PRIMUS,BULWARD,EXTRA CLASS,BEAT,RANJIT SINGH,WEST,2019-01-28,Jan,AP,TIRUPATI,4,345400,41448.0,3454.0,SINGLE,BUSINESS,YES,2019,1,1381600,44902.0,179608.0,1201992.0,Mid-Range
PRIMUS,BULWARD,EXTRA CLASS,BEAT,RANJIT SINGH,EAST,2019-02-11,Feb,HR,KAITHAL,3,427389,49577.124,2478.8562,FAMILY,BUSINESS,YES,2019,2,1282167,52055.980200000005,156167.94060000003,1125999.0594,Premium
PRIMUS,BULWARD,EXTRA CLASS,BEAT,RANJIT SINGH,SOUTH,2019-02-18,Feb,KTK,AJAYPURA,4,350000,24500.0,7000.0,SINGLE,BUSINESS,YES,2019,2,1400000,31500.0,126000.0,1274000.0,Mid-Range
PRIMUS,BULWARD,EXTRA CLASS,BEAT,RANJIT SINGH,NORTH,2019-02-25,Feb,CHD,SECTOR 5,2,442377,30966.39,8847.54,FAMILY,BUSINESS,YES,2019,2,884754,39813.93,79627.86,805126.14,Premium
PRIMUS,BULWARD,SUPER,BEAT,RANJIT SINGH,WEST,2019-11-15,Nov,DL,BADALPUR,3,342010,15732.46,1258.5968,FAMILY,BUSINESS,NO,2019,11,1026030,16991.0568,50973.170399999995,975056.8296,Mid-Range
PRIMUS,BULWARD,LUXURY,BEAT,RANJIT SINGH,EAST,2019-11-29,Nov,ASM,DISPUR,5,351676,42201.12,3376.0896,FAMILY,BUSINESS,NO,2019,11,1758380,45577.2096,227886.048,1530493.952,Mid-Range
PRIMUS,AUTOCAT,BASIC,US18,RANJIT SINGH,EAST,2019-01-16,Jan,PB,PATIALA,2,810553,89160.83,24316.59,SINGLE,BUSINESS,YES,2019,1,1621106,113477.42,226954.84,1394151.16,Premium
PRIMUS,MITUSHI,SUPER,US18,RANJIT SINGH,EAST,2019-04-28,Apr,AP,VIZAG,4,795400,95448.0,7954.0,FAMILY,BUSINESS,NO,2019,4,3181600,103402.0,413608.0,2767992.0,Premium
PRIMUS,AUTOCAT,SUPER,US18,RANJIT SINGH,SOUTH,2019-07-30,Jul,KTK,AJAYPURA,3,800000,56000.0,16000.0,FAMILY,BUSINESS,YES,2019,7,2400000,72000.0,216000.0,2184000.0,Premium
PRIMUS,AUTOCAT,EXTRA CLASS,US18,RANJIT SINGH,SOUTH,2019-10-08,Oct,PB,AMR,4,810553,89160.83,24316.59,SPOUSE,BUSINESS,YES,2019,10,3242212,113477.42,453909.68,2788302.32,Premium
PRIMUS,MITUSHI,BASIC,PUNTO,RANJIT SINGH,EAST,2019-01-25,Jan,KEA,KOLLAM,5,347700,55632.0,3477.0,GIFT,BUSINESS,YES,2019,1,1738500,59109.0,295545.0,1442955.0,Mid-Range
PRIMUS,AUTOCAT,SUPER,PUNTO,RANJIT SINGH,WEST,2019-05-13,May,KEA,KOVALAM,4,347700,55632.0,3477.0,SINGLE,BUSINESS,YES,2019,5,1390800,59109.0,236436.0,1154364.0,Mid-Range
PRIMUS,AUTOCAT,SUPER,PUNTO,RANJIT SINGH,EAST,2019-08-05,Aug,KTK,BGLORE,5,350000,24500.0,7000.0,FAMILY,BUSINESS,YES,2019,8,1750000,31500.0,157500.0,1592500.0,Mid-Range
PRIMUS,NIKE,SUPER,PUNTO,RANJIT SINGH,WEST,2019-10-28,Oct,PB,LUD,2,446565,49122.15,13396.95,FAMILY,BUSINESS,YES,2019,10,893130,62519.100000000006,125038.20000000001,768091.8,Premium
PRIMUS,BULWARD,BASIC,MARUTI 800,RANJIT SINGH,SOUTH,2019-03-14,Mar,PB,AMR,5,316877,34856.47,9506.31,SINGLE,BUSINESS,YES,2019,3,1584385,44362.78,221813.9,1362571.1,Mid-Range
PRIMUS,MITUSHI,SUPER,BEATLE,RANJIT SINGH,SOUTH,2019-01-01,Jan,KTK,AJAYPURA,4,230000,16100.0,4600.0,FAMILY,BUSINESS,YES,2019,1,920000,20700.0,82800.0,837200.0,Budget
PRIMUS,MITUSHI,SUPER,BEATLE,RANJIT SINGH,SOUTH,2019-02-26,Feb,PB,AMR,5,249734,27470.74,7492.02,FAMILY,BUSINESS,YES,2019,2,1248670,34962.76,174813.80000000002,1073856.2,Budget
PRIMUS,MITUSHI,SUPER,BEATLE,RANJIT SINGH,EAST,2019-03-26,Mar,CHD,SECTOR 5,4,341014,23870.98,6820.28,SINGLE,BUSINESS,NO,2019,3,1364056,30691.26,122765.04,1241290.96,Mid-Range
PRIMUS,MITUSHI,SUPER,BEATLE,RANJIT SINGH,SOUTH,2019-04-23,Apr,ASM,DHUBRI,2,231802,27816.24,2225.2992,FAMILY,BUSINESS,YES,2019,4,463604,30041.539200000003,60083.078400000006,403520.9216,Budget
PRIMUS,AUTOCAT,BASIC,BEATLE,RANJIT SINGH,SOUTH,2019-07-04,Jul,AP,TIRUPATI,5,225400,27048.0,2254.0,SINGLE,BUSINESS,NO,2019,7,1127000,29302.0,146510.0,980490.0,Budget
PRIMUS,AUTOCAT,SUPER,BEATLE,RANJIT SINGH,EAST,2019-10-24,Oct,RAJ,AJMER,2,214020,4280.4,85.608,FAMILY,BUSINESS,YES,2019,10,428040,4366.008,8732.016,419307.984,Budget
PRIMUS,AUTOCAT,SUPER,SANTRO,RANJIT SINGH,NORTH,2019-01-13,Jan,ASM,DIPHU,4,231802,27816.24,2225.2992,SPOUSE,BUSINESS,NO,2019,1,927208,30041.539200000003,120166.15680000001,807041.8432,Budget
PRIMUS,AUTOCAT,EXTRA CLASS,SANTRO,RANJIT SINGH,WEST,2019-04-07,Apr,HR,AMBALA,2,296080,34345.28,1717.264,SINGLE,BUSINESS,YES,2019,4,592160,36062.544,72125.088,520034.912,Mid-Range
PRIMUS,AUTOCAT,BASIC,SANTRO,RANJIT SINGH,NORTH,2019-05-21,May,KEA,KOVALAM,5,227700,36432.0,2277.0,FAMILY,BUSINESS,YES,2019,5,1138500,38709.0,193545.0,944955.0,Budget
PRIMUS,AUTOCAT,SUPER,ALTO,RANJIT SINGH,WEST,2019-02-14,Feb,DL,BADALPUR,4,222010,10212.46,816.9968,FAMILY,JOB,YES,2019,2,888040,11029.4568,44117.8272,843922.1728000001,Budget
PRIMUS,NIKE,BASIC,ALTO,RANJIT SINGH,SOUTH,2019-05-23,May,DL,CP,4,222010,10212.46,816.9968,FAMILY,JOB,NO,2019,5,888040,11029.4568,44117.8272,843922.1728000001,Budget
PRIMUS,AUTOCAT,LUXURY,ALTO,RANJIT SINGH,SOUTH,2019-07-04,Jul,AP,VIZAG,2,225400,27048.0,2254.0,SPOUSE,JOB,YES,2019,7,450800,29302.0,58604.0,392196.0,Budget
PRIMUS,AUTOCAT,EXTRA CLASS,ALTO,RANJIT SINGH,SOUTH,2019-08-01,Aug,CHD,SECTOR 4,3,341014,23870.98,6820.28,SPOUSE,JOB,YES,2019,8,1023042,30691.26,92073.78,930968.22,Mid-Range
PRIMUS,BULWARD,BASIC,ALTO,RANJIT SINGH,SOUTH,2019-09-06,Sep,AP,AMARVATI,3,225400,27048.0,2254.0,FAMILY,JOB,YES,2019,9,676200,29302.0,87906.0,588294.0,Budget
PRIMUS,NIKE,SUPER,ALTO,RANJIT SINGH,EAST,2019-11-09,Nov,CHD,SECTOR 5,3,341014,23870.98,6820.28,SPOUSE,JOB,YES,2019,11,1023042,30691.26,92073.78,930968.22,Mid-Range
PRIMUS,NIKE,BASIC,ALTO,RANJIT SINGH,NORTH,2019-12-21,Dec,DL,DWARKA,2,222010,10212.46,816.9968,FAMILY,JOB,NO,2019,12,444020,11029.4568,22058.9136,421961.08640000003,Budget
PRIMUS,AUTOCAT,BASIC,SANTRO,RANJIT SINGH,WEST,2019-02-14,Feb,DL,BADALPUR,3,312010,14352.46,1148.1968,FAMILY,JOB,YES,2019,2,936030,15500.656799999999,46501.9704,889528.0296,Mid-Range
PRIMUS,NIKE,BASIC,SANTRO,RANJIT SINGH,WEST,2019-04-23,Apr,KEA,KOLLAM,5,317700,50832.0,3177.0,FAMILY,JOB,YES,2019,4,1588500,54009.0,270045.0,1318455.0,Mid-Range
PRIMUS,NIKE,LUXURY,SANTRO,RANJIT SINGH,SOUTH,2019-07-02,Jul,KEA,KOVALAM,5,317700,50832.0,3177.0,SPOUSE,JOB,YES,2019,7,1588500,54009.0,270045.0,1318455.0,Mid-Range
PRIMUS,BULWARD,LUXURY,SANTRO,RANJIT SINGH,NORTH,2019-08-27,Aug,PB,LUD,5,395352,43488.72,11860.56,SINGLE,JOB,YES,2019,8,1976760,55349.28,276746.4,1700013.6,Mid-Range
PRIMUS,MITUSHI,BASIC,SANTRO,RANJIT SINGH,EAST,2019-09-10,Sep,CHD,SECTOR 4,2,421813,29526.91,8436.26,GIFT,JOB,YES,2019,9,843626,37963.17,75926.34,767699.66,Premium
PRIMUS,MITUSHI,BASIC,SANTRO,RANJIT SINGH,WEST,2019-10-08,Oct,RAJ,BIDAR,3,304020,6080.4,121.608,GIFT,JOB,YES,2019,10,912060,6202.008,18606.023999999998,893453.976,Mid-Range
PRIMUS,BULWARD,BASIC,BEAT,RANJIT SINGH,EAST,2019-01-14,Jan,RAJ,BIKANER,3,334020,6680.4,133.608,SINGLE,JOB,NO,2019,1,1002060,6814.008,20442.023999999998,981617.976,Mid-Range
PRIMUS,BULWARD,BASIC,BEAT,RANJIT SINGH,SOUTH,2019-01-21,Jan,KTK,UDUPAI,2,350000,24500.0,7000.0,FAMILY,JOB,YES,2019,1,700000,31500.0,63000.0,637000.0,Mid-Range
PRIMUS,BULWARD,EXTRA CLASS,BEAT,RANJIT SINGH,SOUTH,2019-02-04,Feb,DL,BADALPUR,2,342010,15732.46,1258.5968,GIFT,JOB,YES,2019,2,684020,16991.0568,33982.1136,650037.8864,Mid-Range
PRIMUS,BULWARD,SUPER,BEAT,RANJIT SINGH,SOUTH,2019-11-08,Nov,RAJ,AJMER,2,334020,6680.4,133.608,GIFT,JOB,YES,2019,11,668040,6814.008,13628.016,654411.984,Mid-Range
PRIMUS,AUTOCAT,BASIC,US18,RANJIT SINGH,WEST,2019-02-27,Feb,ASM,DISPUR,3,801379,96165.48,7693.2384,FAMILY,JOB,YES,2019,2,2404137,103858.7184,311576.1552,2092560.8448,Premium
PRIMUS,AUTOCAT,LUXURY,US18,RANJIT SINGH,SOUTH,2019-12-17,Dec,ASM,DIPHU,3,801379,96165.48,7693.2384,SINGLE,JOB,YES,2019,12,2404137,103858.7184,311576.1552,2092560.8448,Premium
PRIMUS,AUTOCAT,BASIC,PUNTO,RANJIT SINGH,SOUTH,2019-03-08,Mar,HR,SONIPAT,4,397405,46098.98,2304.949,SINGLE,JOB,YES,2019,3,1589620,48403.929000000004,193615.71600000001,1396004.284,Mid-Range
PRIMUS,BULWARD,SUPER,MARUTI 800,RANJIT SINGH,EAST,2019-01-10,Jan,ASM,GUWATI,4,221237,26548.44,2123.8752,GIFT,JOB,YES,2019,1,884948,28672.315199999997,114689.26079999999,770258.7392,Budget
PRIMUS,MITUSHI,SUPER,MARUTI 800,RANJIT SINGH,WEST,2019-04-16,Apr,KTK,UDUPAI,5,220000,15400.0,4400.0,SINGLE,JOB,NO,2019,4,1100000,19800.0,99000.0,1001000.0,Budget
PRIMUS,MITUSHI,SUPER,MARUTI 800,RANJIT SINGH,EAST,2019-05-28,May,KEA,VARKALA,5,217700,34832.0,2177.0,FAMILY,JOB,NO,2019,5,1088500,37009.0,185045.0,903455.0,Budget
PRIMUS,MITUSHI,SUPER,MARUTI 800,RANJIT SINGH,EAST,2019-12-08,Dec,HR,AMBALA,4,348158,40386.328,2019.3164,SPOUSE,JOB,YES,2019,12,1392632,42405.644400000005,169622.57760000002,1223009.4224,Mid-Range
PRIMUS,MITUSHI,EXTRA CLASS,BEATLE,RANJIT SINGH,SOUTH,2019-06-18,Jun,HR,KAITHAL,2,296080,34345.28,1717.264,FAMILY,JOB,NO,2019,6,592160,36062.544,72125.088,520034.912,Mid-Range
PRIMUS,AUTOCAT,BASIC,BEATLE,RANJIT SINGH,NORTH,2019-09-26,Sep,KTK,UDUPAI,5,230000,16100.0,4600.0,GIFT,JOB,YES,2019,9,1150000,20700.0,103500.0,1046500.0,Budget
PRIMUS,AUTOCAT,SUPER,BEATLE,RANJIT SINGH,SOUTH,2019-11-21,Nov,PB,AMR,2,249734,27470.74,7492.02,SPOUSE,JOB,YES,2019,11,499468,34962.76,69925.52,429542.48,Budget
PRIMUS,AUTOCAT,SUPER,SANTRO,RANJIT SINGH,EAST,2019-02-10,Feb,RAJ,BIKANER,5,214020,4280.4,85.608,FAMILY,JOB,YES,2019,2,1070100,4366.008,21830.04,1048269.96,Budget
PRIMUS,AUTOCAT,SUPER,HAWK,RANJIT SINGH,SOUTH,2019-01-31,Jan,ASM,DISPUR,4,231802,27816.24,2225.2992,SINGLE,JOB,YES,2019,1,927208,30041.539200000003,120166.15680000001,807041.8432,Budget
PRIMUS,AUTOCAT,SUPER,HAWK,RANJIT SINGH,SOUTH,2019-07-14,Jul,PB,LUD,2,249734,27470.74,7492.02,FAMILY,JOB,NO,2019,7,499468,34962.76,69925.52,429542.48,Budget
PRIMUS,AUTOCAT,BASIC,ALTO,RANJIT SINGH,WEST,2019-04-11,Apr,KTK,AJAYPURA,3,230000,16100.0,4600.0,SPOUSE,STUDENT,YES,2019,4,690000,20700.0,62100.0,627900.0,Budget
